,Store Title,State,City,Latitude,Longitude
1902,Chipotle Xenia,Ohio,Xenia,39.68966548000371,-83.9620404260748
1903,Chipotle Zanesville,Ohio,Zanesville,39.989190086043884,-82.02362955398462
1904,Chipotle Edmond,Oklahoma,Edmond,35.63763055041129,-97.48439377382482
1905,Chipotle Moore,Oklahoma,Moore,35.320242215807156,-97.49988157189398
1906,Chipotle I-35 & Robinson,Oklahoma,Norman,35.238797436474336,-97.4814494944601
1907,Chipotle University of Oklahoma,Oklahoma,Norman,35.2117569496394,-97.4435027708929
1908,Chipotle Quail Springs,Oklahoma,Oklahoma City,35.61487004522407,-97.55006708435235
1909,Chipotle Northwest Expressway,Oklahoma,Oklahoma City,35.5312823,-97.5757905
1910,Chipotle OSU-Stillwater,Oklahoma,Stillwater,36.126493,-97.053372
1911,Chipotle South Memorial,Oklahoma,Tulsa,36.013375,-95.887164
1912,Chipotle E Woodland Hills,Oklahoma,Tulsa,36.06034335367349,-95.85471190889552
1913,Chipotle Cherry Street 2,Oklahoma,Tulsa,36.14080455890629,-95.96865687264523
1914,Chipotle Tulsa Promenade,Oklahoma,Tulsa,36.10391968636196,-95.91141256078026
1915,Chipotle 61st & Yale,Oklahoma,Tulsa,36.075735639946785,-95.92272491310854
1916,Chipotle London North,Ontario,London,43.0275695,-81.2798973
1917,Chipotle Woodbine and 7,Ontario,Markham,43.8524092,-79.35903929999999
1918,Chipotle Square One Food Court,Ontario,Mississauga,43.59474,-79.64068
1919,Chipotle Dixie and Eglinton,Ontario,Mississauga,43.63759,-79.62206
1920,Chipotle Winston Churchill,Ontario,Oakville,43.51687,-79.68725
1921,Chipotle Rideau Centre,Ontario,Ottawa,45.42527949999999,-75.69298189999999
1922,Chipotle Scarborough Town Centre,Ontario,Scarborough,43.7760462,-79.2570361
1923,Chipotle Don Mills,Ontario,Toronto,43.73521,-79.34396
1924,Chipotle 123 Front Street,Ontario,Toronto,43.64489,-79.38305
1925,Chipotle Stockyards,Ontario,Toronto,43.67258,-79.46849
1926,Chipotle Midtown Toronto,Ontario,Toronto,43.70831,-79.39823
1927,Chipotle Sherway Gardens FC,Ontario,Toronto,43.6116933,-79.557183
1928,Chipotle Queen and John,Ontario,Toronto,43.64956,-79.39165
1929,Chipotle Toronto Life Square,Ontario,Toronto,43.65686,-79.38091
1930,Chipotle Yorkdale Mall,Ontario,Toronto,43.725983,-79.452408
1931,Chipotle Vaughan Mills,Ontario,Vaughan,43.825389,-79.538899
1932,Chipotle Vaughan North,Ontario,Vaughan,43.850641,-79.532257
1933,Chipotle Murray Scholls Center,Oregon,Beaverton,45.438102,-122.8288434
1934,Chipotle Beaverton,Oregon,Beaverton,45.49527869017894,-122.8089985163241
1935,Chipotle Bend,Oregon,Bend,44.055194882872016,-121.30288882880131
1936,Chipotle Corvallis OSU,Oregon,Corvallis,44.56903822951666,-123.27912404968549
1937,Chipotle University of Oregon,Oregon,Eugene,44.044661,-123.073979
1938,Chipotle Coburg Station,Oregon,Eugene,44.067847863113045,-123.07237365244674
1939,Chipotle Gresham,Oregon,Gresham,45.4997749,-122.4110701
1940,Chipotle Clackamas Town Center,Oregon,Happy Valley,45.434130000000025,-122.57242146627044
1941,Chipotle Happy Valley Crossroads,Oregon,Happy Valley,45.42707305701989,-122.48891848836183
1942,Chipotle Hillsboro,Oregon,Hillsboro,45.53483160645467,-122.87733757977963
1943,Chipotle West Hillsboro,Oregon,Hillsboro,45.53295689410436,-122.93510634598067
1944,Chipotle Keizer Station,Oregon,Keizer,45.009895553396,-122.99643727324178
1945,Chipotle Kruse Way,Oregon,Lake Oswego,45.42044618036773,-122.73920274099817
1946,Chipotle South Medford,Oregon,Medford,42.3083033,-122.8513292
1947,Chipotle Medford OR,Oregon,Medford,42.344575864632276,-122.88144804598062
1948,Chipotle Pearl District,Oregon,Portland,45.530204147634464,-122.6835977076314
1949,Chipotle Cedar Mill,Oregon,Portland,45.527530451563344,-122.81568734921348
1950,Chipotle West Burnside,Oregon,Portland,45.52326586142202,-122.691122111926
1951,Chipotle Portland State,Oregon,Portland,45.50979772421044,-122.68458356827512
1952,Chipotle Director Building,Oregon,Portland,45.51739369107142,-122.67576910644874
1953,Chipotle Lloyd District,Oregon,Portland,45.53412200193539,-122.65837320676326
1954,Chipotle SE Belmont,Oregon,Portland,45.516263450497355,-122.65547634019566
1955,Chipotle Washington Square,Oregon,Portland,45.45472606186386,-122.77695210008676
1956,Chipotle Portland Cascade Station,Oregon,Portland,45.57538752040823,-122.56408377729815
1957,Chipotle South Salem,Oregon,Salem,44.89992656145715,-123.03932723632545
1958,Chipotle Lancaster Mall Salem,Oregon,Salem,44.941904680899,-122.98263703247318
1959,Chipotle Sherwood,Oregon,Sherwood,45.36625590709738,-122.83590388720188
1960,Chipotle Gateway Mall,Oregon,Springfield,44.07341037973775,-123.04315935541962
1961,Chipotle Nyberg Woods,Oregon,Tualatin,45.38301188555018,-122.74820033098564
1962,Chipotle Wilsonville,Oregon,Wilsonville,45.30318867862102,-122.76622863090233
1963,Chipotle Woodburn,Oregon,Woodburn,45.15152601182006,-122.88454562666914
1964,Chipotle Abington,Pennsylvania,Abington,40.12332624766206,-75.11571011833269
1965,Chipotle Bethlehem PA,Pennsylvania,Allentown,40.63961633809945,-75.43483525459635
1966,Chipotle Cedar Crest,Pennsylvania,Allentown,40.59710833151675,-75.52697263801929
1967,Chipotle Trexlertown,Pennsylvania,Allentown,40.56458715681943,-75.56461324722375
1968,Chipotle Allison Park,Pennsylvania,Allison Park,40.602172,-79.945614
1969,Chipotle Logan Town Center Altoona,Pennsylvania,Altoona,40.48861928632003,-78.38671497084738
1970,Chipotle Ardmore Main Line,Pennsylvania,Ardmore,40.00982124119933,-75.29374336739698
1971,Chipotle Blue Bell,Pennsylvania,Blue Bell,40.16587639999999,-75.290719
1972,Chipotle Bridgeville,Pennsylvania,Bridgeville,40.354173962311776,-80.11422864737051
1973,Chipotle Camp Hill,Pennsylvania,Camp Hill,40.238452,-76.9353698
1974,Chipotle Peters Township,Pennsylvania,Canonsburg,40.27406324468554,-80.12723758589652
1975,Chipotle Carlisle,Pennsylvania,Carlisle,40.18990134413791,-77.19253955428309
1976,Chipotle Chambersburg,Pennsylvania,Chambersburg,39.94075531060215,-77.62861013252353
1977,Chipotle Cranberry Township,Pennsylvania,Cranberry Township,40.675774239500264,-80.09829802637194
1978,Chipotle Cranberry Springs,Pennsylvania,Cranberry Township,40.68615659433138,-80.09119975469008
1979,Chipotle Dickson City,Pennsylvania,Dickson City,41.465407845256195,-75.6374655846513
1980,Chipotle Doylestown,Pennsylvania,Doylestown,40.323448393508436,-75.13016015583707
1981,Chipotle Fort Washington,Pennsylvania,Dresher,40.1435789369209,-75.16878450061165
1982,Chipotle Eastside,Pennsylvania,East Liberty,40.459362333162545,-79.92588504874192
1983,Chipotle Freemansburg,Pennsylvania,Easton,40.65051714940819,-75.29493268804606
1984,Chipotle West Erie,Pennsylvania,Erie,42.10538190467385,-80.1316233846731
1985,Chipotle Erie Peach Street,Pennsylvania,Erie,42.05802542519973,-80.0901446239252
1986,Chipotle Exton,Pennsylvania,Exton,40.03266904719225,-75.63036173834325
1987,Chipotle Concordville,Pennsylvania,Glen Mills,39.87528823576244,-75.54410742114658
1988,Chipotle Lincoln Place,Pennsylvania,Greensburg,40.304427809518685,-79.57962629508916
1989,Chipotle Hanover,Pennsylvania,Hanover,39.829236520735854,-76.99810837270184
1990,Chipotle Union Deposit,Pennsylvania,Harrisburg,40.27697,-76.825129
1991,Chipotle Harrisburg,Pennsylvania,Harrisburg,40.312477351657755,-76.80199208865344
1992,Chipotle Havertown,Pennsylvania,Havertown,39.966974389493245,-75.30135920459003
1993,Chipotle Hermitage Sharon PA,Pennsylvania,Hermitage,41.234796129475946,-80.45029385724706
1994,Chipotle Hershey,Pennsylvania,Hershey,40.28370487623282,-76.65460505318129
1995,Chipotle Indiana PA,Pennsylvania,Indiana,40.61310832538394,-79.17449146374804
1996,Chipotle King of Prussia Food Court,Pennsylvania,King Of Prussia,40.088032,-75.391402
1997,Chipotle KOP Pad,Pennsylvania,King Of Prussia,40.088298964050665,-75.38268720939959
1998,Chipotle West Lancaster PA,Pennsylvania,Lancaster,40.044024360428864,-76.36406292094034
1999,Chipotle Central Lancaster,Pennsylvania,Lancaster,40.07707336555512,-76.32557850643138
2000,Chipotle Lebanon PA,Pennsylvania,Lebanon,40.31789827453161,-76.42434047181035
2001,Chipotle Lewisburg,Pennsylvania,Lewisburg,40.98143860572479,-76.88439792943291
2002,Chipotle Malvern PA,Pennsylvania,Malvern,40.049574,-75.518256
2003,Chipotle Mechanicsburg,Pennsylvania,Mechanicsburg,40.246018229009216,-77.01442406826686
2004,Chipotle Granite Run,Pennsylvania,Media,39.91446337705265,-75.43287650346122
2005,Chipotle Monroeville,Pennsylvania,Monroeville,40.439168231382524,-79.7669307975359
2006,Chipotle Murrysville-Walnut Hollow,Pennsylvania,Murrysville,40.421806,-79.661538
2007,Chipotle Newtown Square,Pennsylvania,Newtown Square,39.98705958781588,-75.40546109452112
2008,Chipotle Airport Square,Pennsylvania,North Wales,40.24067086500817,-75.24190635096545
2009,Chipotle Temple University,Pennsylvania,Philadelphia,39.979333,-75.1530332
2010,Chipotle 12th & Walnut,Pennsylvania,Philadelphia,39.94885042764468,-75.16069148435861
2011,Chipotle Rittenhouse Square,Pennsylvania,Philadelphia,39.9494795503162,-75.16667875214955
2012,Chipotle Liberty Place,Pennsylvania,Philadelphia,39.951829,-75.168143
2013,Chipotle Columbus Blvd,Pennsylvania,Philadelphia,39.923491,-75.14058279999999
2014,Chipotle Cottman Avenue,Pennsylvania,Philadelphia,40.047875540690576,-75.05825054474207
2015,Chipotle Drexel University,Pennsylvania,Philadelphia,39.95719692981235,-75.19139570822551
2016,Chipotle UPenn,Pennsylvania,Philadelphia,39.954101,-75.200795
2017,Chipotle Bala Cynwyd,Pennsylvania,Philadelphia,40.007505554465475,-75.2122489840441
2018,Chipotle PHL Airport,Pennsylvania,Philadelphia,39.876066,-75.242969
2019,Chipotle NE Shopping Center,Pennsylvania,Philadelphia,40.0742819,-75.0331506
2020,Chipotle Fox Chapel,Pennsylvania,Pittsburgh,40.48808855816238,-79.88548909293957
2021,Chipotle Cochran Road,Pennsylvania,Pittsburgh,40.3916909348515,-80.05985290935905
2022,Chipotle South Hills,Pennsylvania,Pittsburgh,40.348342,-80.054179
2023,Chipotle Market Square,Pennsylvania,Pittsburgh,40.4406418,-80.001999
2024,Chipotle Robinson Township,Pennsylvania,Pittsburgh,40.44879826631991,-80.1744529257603
2025,Chipotle Univ of Pittsburgh,Pennsylvania,Pittsburgh,40.441141914485335,-79.95804004694156
2026,Chipotle Carnegie Mellon,Pennsylvania,Pittsburgh,40.444644128754675,-79.94811053497028
2027,Chipotle Baum & Millvale,Pennsylvania,Pittsburgh,40.45423639760413,-79.9474339460154
2028,Chipotle McKnight,Pennsylvania,Pittsburgh,40.529074742952304,-80.00872537479313
2029,Chipotle Century III,Pennsylvania,Pittsburgh,40.33336885301682,-79.94590624780949
2030,Chipotle McCandless Towne Center,Pennsylvania,Pittsburgh,40.56887400990559,-80.02325861680208
2031,Chipotle Plymouth Meeting,Pennsylvania,Plymouth Meeting,40.11612887319498,-75.282143524498
2032,Chipotle Reading,Pennsylvania,Reading,40.35730324034379,-75.98349079000121
2033,Chipotle Selinsgrove,Pennsylvania,Selinsgrove,40.83735257236824,-76.83215363119604
2034,Chipotle Shrewsbury PA,Pennsylvania,Shrewsbury,39.76964,-76.672289
2035,Chipotle Marple,Pennsylvania,Springfield,39.93833061414203,-75.35359031300436
2036,Chipotle Springfield PA,Pennsylvania,Springfield,39.91641365467459,-75.33377060920998
2037,Chipotle Penn State Univ,Pennsylvania,State College,40.79681575155892,-77.85708599903313
2038,Chipotle Neshaminy,Pennsylvania,Trevose,40.137363104178206,-74.96464817748779
2039,Chipotle Warminster,Pennsylvania,Warminster,40.19729,-75.082474
2040,Chipotle Valley Square,Pennsylvania,Warrington,40.230907442191615,-75.136262217916
2041,Chipotle Washington PA,Pennsylvania,Washington,40.1896141,-80.218805
2042,Chipotle Gateway Wayne,Pennsylvania,Wayne,40.07396183768074,-75.43201480982168
2043,Chipotle Wayne PA,Pennsylvania,Wayne,40.04439214114272,-75.37924194783307
2044,Chipotle Turner Square,Pennsylvania,West Chester,39.96929533850414,-75.58764102853888
2045,Chipotle Wexford,Pennsylvania,Wexford,40.6229988932946,-80.05430905889546
2046,Chipotle Lehigh Valley,Pennsylvania,Whitehall,40.630150366446564,-75.48025330183509
2047,Chipotle Wilkes Barre,Pennsylvania,Wilkes Barre,41.243466277365634,-75.84290294980269
2048,Chipotle Willow Grove,Pennsylvania,Willow Grove,40.143586024512665,-75.1217490171793
2049,Chipotle Cheltenham Mall,Pennsylvania,Wyncote,40.07355,-75.154918
2050,Chipotle South York,Pennsylvania,York,39.93964618494028,-76.69322443817782
2051,Chipotle York,Pennsylvania,York,39.983066,-76.668861
2052,Chipotle West York,Pennsylvania,York,39.979809610597584,-76.75201872147846
2053,Chipotle Garden City Center,Rhode Island,Cranston,41.761794430029184,-71.45892939601538
2054,Chipotle Johnston,Rhode Island,Johnston,41.81454904551709,-71.49643589650555
2055,Chipotle Lincoln RI,Rhode Island,Lincoln,41.938365961595885,-71.4773661018524
2056,Chipotle Middletown RI,Rhode Island,Middletown,41.51654425076423,-71.29926721917258
2057,Chipotle Brown U,Rhode Island,Providence,41.828201801667696,-71.40055386775839
2058,Chipotle Smithfield RI,Rhode Island,Smithfield,41.870703,-71.5214
2059,Chipotle Airport Plaza,Rhode Island,Warwick,41.73135,-71.435694
2060,Chipotle Warwick,Rhode Island,Warwick,41.7122944729235,-71.48965054356859
2061,Chipotle Anderson SC,South Carolina,Anderson,34.55238545010325,-82.67812234532033
2062,Chipotle Bluffton,South Carolina,Bluffton,32.2471481609093,-80.8325036368663
2063,Chipotle Charleston King Street,South Carolina,Charleston,32.785614158947844,-79.93600473160916
2064,Chipotle Clemson,South Carolina,Clemson,34.68456674968882,-82.83736704707337
2065,Chipotle Two Notch,South Carolina,Columbia,34.1162732,-80.88116649999999
2066,Chipotle Harbison Blvd,South Carolina,Columbia,34.07253880270539,-81.15784679753591
2067,Chipotle Columbia Trenholm,South Carolina,Columbia,34.01832628203214,-80.96561691914127
2068,Chipotle Garners Ferry Rd.,South Carolina,Columbia,33.98314715551297,-80.96767498792485
2069,Chipotle Vista,South Carolina,Columbia,33.99895231234734,-81.0428677251486
2070,Chipotle Florence SC,South Carolina,Florence,34.1918158,-79.8331336
2071,Chipotle Woodruff,South Carolina,Greenville,34.825918117476604,-82.29969289828165
2072,Chipotle Haywood Road,South Carolina,Greenville,34.848590990398,-82.33826921288016
2073,Chipotle Mt. Pleasant Wando Crossing,South Carolina,Mt Pleasant,32.817089,-79.845077
2074,Chipotle Myrtle Beach South Strand,South Carolina,Myrtle Beach,33.644260533150344,-78.98684448396318
2075,Chipotle Myrtle Beach Coastal Grand,South Carolina,Myrtle Beach,33.705001015787985,-78.92076681380632
2076,Chipotle North Augusta,South Carolina,North Augusta,33.497437458531635,-81.96084949555774
2077,Chipotle Centre Pointe,South Carolina,North Charleston,32.87309348640124,-80.0203708444775
2078,Chipotle North Charleston,South Carolina,North Charleston,32.936885087282675,-80.03890802104684
2079,Chipotle North Myrtle Beach,South Carolina,North Myrtle Beach,33.8420349,-78.6613457
2080,Chipotle Spartanburg West,South Carolina,Spartanburg,34.937743350180796,-81.98452933967639
2081,Chipotle Summerville Main St,South Carolina,Summerville,33.034712279444314,-80.1583972121698
2082,Chipotle Brentwood Nashville,Tennessee,Brentwood,36.02975268599454,-86.79147689938827
2083,Chipotle Clarksville TN,Tennessee,Clarksville,36.59816674818337,-87.2860759795567
2084,Chipotle Cookeville TN,Tennessee,Cookeville,36.13873609844718,-85.50743963703121
2085,Chipotle Cordova,Tennessee,Cordova,35.144431,-89.796033
2086,Chipotle Cool Springs,Tennessee,Franklin,35.94519648518689,-86.82524327972135
2087,Chipotle Turkey Creek,Tennessee,Knoxville,35.89931792103643,-84.16067117168302
2088,Chipotle Knoxville UT Campus,Tennessee,Knoxville,35.95662007191913,-83.93276326636419
2089,Chipotle Knoxville Cedar Bluff,Tennessee,Knoxville,35.91579268001062,-84.08944464598062
2090,Chipotle Fountain City,Tennessee,Knoxville,36.02624296993081,-83.92783765552252
2091,Chipotle West Town Mall Food Court,Tennessee,Knoxville,35.92430095947433,-84.03702542253802
2092,Chipotle Memphis Midtown,Tennessee,Memphis,35.134744576509846,-89.99355518834324
2093,Chipotle Wolfchase Galleria Food Court,Tennessee,Memphis,35.20110112854352,-89.78755905026242
2094,Chipotle Ridgeway Trace,Tennessee,Memphis,35.10204317663258,-89.86573398523615
2095,Chipotle Murfreesboro,Tennessee,Murfreesboro,35.85564006237146,-86.43091842432705
2096,Chipotle Nashville West End,Tennessee,Nashville,36.14395937744334,-86.81323596037475
2097,Chipotle Green Hills,Tennessee,Nashville,36.105391423452986,-86.81267102756061
2098,Chipotle Vanderbilt,Tennessee,Nashville,36.14728080578421,-86.79887229013741
2099,Chipotle Nashville West,Tennessee,Nashville,36.13281495363497,-86.89434869747299
2100,Chipotle 100 Oaks,Tennessee,Nashville,36.11145284220455,-86.7666710932541
2101,Chipotle Belle Meade,Tennessee,Nashville,36.12949220015436,-86.85315586664262
2102,Chipotle Sevierville,Tennessee,Sevierville,35.83063092464802,-83.57297060921002
2103,Chipotle Smyrna TN,Tennessee,Smyrna,35.979422276662206,-86.56428606743361
2104,Chipotle Abilene,Texas,Abilene,32.40542941283441,-99.76535906869981
2105,Chipotle Addison,Texas,Addison,32.9536677216986,-96.85307685710848
2106,Chipotle Allen,Texas,Allen,33.102906368481904,-96.67913171984497
2107,Chipotle Amarillo,Texas,Amarillo,35.188702268378876,-101.86679454799958
2108,Chipotle UTA,Texas,Arlington,32.72220802037494,-97.11525655476862
2109,Chipotle Arlington,Texas,Arlington,32.768988551749565,-97.09679096319462
2110,Chipotle Arlington South,Texas,Arlington,32.66463556401658,-97.1334845204749
2111,Chipotle Arboretum,Texas,Austin,30.389870212109194,-97.73331838615559
2112,Chipotle Lakeline Mall,Texas,Austin,30.47998,-97.80108
2113,Chipotle Mueller,Texas,Austin,30.305612013317596,-97.70798119297666
2114,Chipotle Scofield Farms,Texas,Austin,30.41335699999999,-97.6895913
2115,Chipotle South Shore,Texas,Austin,30.242141089875346,-97.72727691938695
2116,Chipotle U of Texas,Texas,Austin,30.285652501561877,-97.74203879584996
2117,Chipotle South Lamar,Texas,Austin,30.247625825192163,-97.77547723670978
2118,Chipotle Anderson Lane,Texas,Austin,30.358628779794675,-97.73474162207276
2119,Chipotle 45th & Lamar,Texas,Austin,30.31258234041304,-97.73861281575586
2120,Chipotle Stassney,Texas,Austin,30.201279,-97.768482
2121,Chipotle Millwood,Texas,Austin,30.445673621866533,-97.74415773958185
2122,Chipotle Congress,Texas,Austin,30.269935955415495,-97.74166665290772
2123,Chipotle Southpark Meadows,Texas,Austin,30.158396069647075,-97.79108375505746
2124,Chipotle Baytown TX,Texas,Baytown,29.779714675711965,-94.97723263903993
2125,Chipotle Beaumont,Texas,Beaumont,30.11537630968842,-94.16928453559933
2126,Chipotle Bedford TX,Texas,Bedford,32.836175762119204,-97.13290805277859
2127,Chipotle Carrollton TX,Texas,Carrollton,33.020376363661896,-96.91372275305844
2128,Chipotle Cedar Hill,Texas,Cedar Hill,32.59237574017432,-96.93786072023772
2129,Chipotle Cedar Park,Texas,Cedar Park,30.524908308222976,-97.81967993878891
2130,Chipotle College Station 2,Texas,College Station,30.639633,-96.316716
2131,Chipotle College Station,Texas,College Station,30.622352430522085,-96.34132144171622
2132,Chipotle Colleyville,Texas,Colleyville,32.87808860097605,-97.15828218398576
2133,Chipotle Conroe TX,Texas,Conroe,30.315250580273876,-95.47347412919379
2134,Chipotle Woodlands North,Texas,Conroe,30.206359150524722,-95.46358244662639
2135,Chipotle Coppell,Texas,Coppell,32.969023650345356,-96.99328056898179
2136,Chipotle Copperas Cove,Texas,Copperas Cove,31.120275986159875,-97.86156864289819
2137,Chipotle Corpus Christi,Texas,Corpus Christi,27.709253,-97.36811
2138,Chipotle Spring Cypress,Texas,Cypress,29.972796631525803,-95.69147356378278
2139,Chipotle Fairfield Outlet,Texas,Cypress,29.993317,-95.75129
2140,Chipotle Barker Cypress,Texas,Cypress,29.911806,-95.685436
2141,Chipotle Central Expressway,Texas,Dallas,32.9078114177807,-96.76975672663934
2142,Chipotle Preston Forest,Texas,Dallas,32.91141546745944,-96.80302352362804
2143,Chipotle Farmer's Branch,Texas,Dallas,32.92135201493165,-96.83873005092619
2144,Chipotle Richardson,Texas,Dallas,32.94971005009115,-96.7694870613596
2145,Chipotle Preston & Frankford,Texas,Dallas,32.99912051097389,-96.79672475128814
2146,Chipotle Lakewood TX,Texas,Dallas,32.81639867465875,-96.75316056941733
2147,Chipotle West Love,Texas,Dallas,32.8273184,-96.84550449999999
2148,Chipotle McKinney,Texas,Dallas,32.79815887964381,-96.801636222801
2149,Chipotle Bachman Lake,Texas,Dallas,32.8611292637474,-96.85722227698363
2150,Chipotle Wheatland,Texas,Dallas,32.65040840793648,-96.86565669335255
2151,Chipotle Oaklawn,Texas,Dallas,32.81777982328553,-96.81203523007679
2152,Chipotle Knox Street,Texas,Dallas,32.8210299595842,-96.78812207853889
2153,Chipotle North Dallas,Texas,Dallas,32.95365354893855,-96.81785665678063
2154,Chipotle Abrams and NWH,Texas,Dallas,32.8575781,-96.7503488
2155,Chipotle Upper Greenville,Texas,Dallas,32.857478115537894,-96.76965457289896
2156,Chipotle NorthPark Center,Texas,Dallas,32.868645479043366,-96.77362332030259
2157,Chipotle San Jacinto Houston,Texas,Deer Park,29.664326179962217,-95.1155312533811
2158,Chipotle UNT Fry St.,Texas,Denton,33.214834756000165,-97.1462038984788
2159,Chipotle Denton,Texas,Denton,33.19178013778966,-97.10028990995329
2160,Chipotle Rayzor Ranch,Texas,Denton,33.22937520536596,-97.1686388800768
2161,Chipotle North El Paso,Texas,El Paso,31.924679201421224,-106.4390276896865
2162,Chipotle George Dieter,Texas,El Paso,31.72861537056017,-106.30342953890283
2163,Chipotle UTEP,Texas,El Paso,31.778901397239974,-106.50403437500631
2164,Chipotle West Towne El Paso,Texas,El Paso,31.8870565,-106.5788756
2165,Chipotle N Mesa Rd,Texas,El Paso,31.834340484283178,-106.54604851537897
2166,Chipotle The Fountains,Texas,El Paso,31.7707749,-106.3711151
2167,Chipotle Euless,Texas,Euless,32.88010335198053,-97.09811057323935
2168,Chipotle Flower Mound,Texas,Flower Mound,33.06980834463924,-97.08208366779098
2169,Chipotle Fort Bliss,Texas,Fort Bliss,31.817055,-106.42756
2170,Chipotle Fort Hood,Texas,Fort Hood,31.1289124,-97.8013191
2171,Chipotle Medical District Fort Worth,Texas,Fort Worth,32.732792680944435,-97.34312148834323
2172,Chipotle Alliance,Texas,Fort Worth,32.91513637046171,-97.31380646595596
2173,Chipotle Fort Worth,Texas,Fort Worth,32.751368786365184,-97.36038999751798
2174,Chipotle Trinity Commons,Texas,Fort Worth,32.706379819325015,-97.38893187951123
2175,Chipotle Bryant Irvin,Texas,Fort Worth,32.6847621,-97.41457915305841
2176,Chipotle Camp Bowie,Texas,Fort Worth,32.72643077627348,-97.4221808829044
2177,Chipotle Hawks Creek,Texas,Fort Worth,32.75514510641753,-97.42941963926944
2178,Chipotle Preston Ridge,Texas,Frisco,33.10745854038339,-96.8062154938658
2179,Chipotle Custer,Texas,Frisco,33.12776146981556,-96.73395279447743
2180,Chipotle Warren and DNT,Texas,Frisco,33.1060821,-96.8254278
2181,Chipotle Firewheel,Texas,Garland,32.955528125311474,-96.61685490674591
2182,Chipotle Republic Square,Texas,Georgetown,30.64930007474602,-97.67747302832908
2183,Chipotle Granbury,Texas,Granbury,32.433637723731344,-97.78478845824333
2184,Chipotle Pioneer,Texas,Grand Prairie,32.706107,-97.023461
2185,Chipotle Grand Prairie,Texas,Grand Prairie,32.673794386655544,-97.0061871619539
2186,Chipotle Grapevine Mills,Texas,Grapevine,32.961723,-97.041844
2187,Chipotle Greenville Texas,Texas,Greenville,33.09599986858919,-96.11259469194039
2188,Chipotle Harker Heights,Texas,Harker Heights,31.072048,-97.665851
2189,Chipotle Harlingen,Texas,Harlingen,26.186546641026098,-97.72133967972752
2190,Chipotle Greenspoint,Texas,Houston,29.919964717512993,-95.41358443925463
2191,Chipotle Louetta Road,Texas,Houston,29.99637339724258,-95.57682462822436
2192,Chipotle 290 and 34th,Texas,Houston,29.818847,-95.466769
2193,Chipotle Energy Corridor,Texas,Houston,29.768375472138295,-95.62411770080138
2194,Chipotle Royal Oaks,Texas,Houston,29.736036021471985,-95.58611052441677
2195,Chipotle North Loop TX,Texas,Houston,29.81201583543358,-95.42221542813525
2196,Chipotle Katy,Texas,Houston,29.787664891055833,-95.71834045276125
2197,Chipotle City Centre,Texas,Houston,29.7796515,-95.5620913
2198,Chipotle Copperfield,Texas,Houston,29.91579836138925,-95.61645506560046
2199,Chipotle Haden & I-10,Texas,Houston,29.769732086066256,-95.18189099785042
2200,Chipotle Northwest Marketplace,Texas,Houston,29.854006683004286,-95.51295789254442
2201,Chipotle Summerwood,Texas,Houston,29.92843571703452,-95.20377695034927
2202,Chipotle River Oaks,Texas,Houston,29.747076764379297,-95.41027795337294
2203,Chipotle Heights Blvd.,Texas,Houston,29.77467296890716,-95.39791268067108
2204,Chipotle Midtown,Texas,Houston,29.74631540995962,-95.37628624342074
2205,Chipotle Memorial City Mall,Texas,Houston,29.78052003062584,-95.53988530619267
2206,Chipotle Greenway Plaza,Texas,Houston,29.732255303620068,-95.4390570160025
2207,Chipotle Houston Galleria,Texas,Houston,29.739548,-95.462719
2208,Chipotle Richmond & Sage,Texas,Houston,29.732010929108483,-95.46632791932888
2209,Chipotle Village Place,Texas,Houston,29.721896775927558,-95.4189828183791
2210,Chipotle Wallisville,Texas,Houston,29.809999984774027,-95.16251515855743
2211,Chipotle Med Center,Texas,Houston,29.70976298340492,-95.40112300305844
2212,Chipotle Copperfield South,Texas,Houston,29.87695010239282,-95.64597294842105
2213,Chipotle HBU,Texas,Houston,29.698378,-95.51778033
2214,Chipotle Willowbrook,Texas,Houston,29.9642351,-95.5435751
2215,Chipotle Mid-Westheimer,Texas,Houston,29.736506335498838,-95.51441474318392
2216,Chipotle Reliant Park,Texas,Houston,29.6907027,-95.41650249999999
2217,Chipotle Theater District,Texas,Houston,29.76023602568847,-95.36261549538631
2218,Chipotle Jersey Village,Texas,Houston,29.903817925109188,-95.55149931717926
2219,Chipotle Deerbrook,Texas,Humble,30.005855130622237,-95.26930923754679
2220,Chipotle Atascocita,Texas,Humble,29.997412779125252,-95.16401613435858
2221,Chipotle Huntsville,Texas,Huntsville,30.710830814108466,-95.56625450929755
2222,Chipotle Northeast Mall,Texas,Hurst,32.82420770194293,-97.19987249171618
2223,Chipotle Las Colinas South,Texas,Irving,32.86575260830199,-96.94360213130017
2224,Chipotle Irving Mall,Texas,Irving,32.84434954140385,-96.99201492700098
2225,Chipotle Las Colinas,Texas,Irving,32.9123609,-96.9594392
2226,Chipotle LBJ and Beltline,Texas,Irving,32.92209956246857,-96.99437746686476
2227,Chipotle Katy South,Texas,Katy,29.76147219589731,-95.75115943130015
2228,Chipotle Katy West,Texas,Katy,29.78736833,-95.79278617
2229,Chipotle Lake Worth,Texas,Lake Worth,32.81027795685641,-97.43238790674593
2230,Chipotle Laredo,Texas,Laredo,27.573211988479823,-99.47384388341504
2231,Chipotle Vista Ridge,Texas,Lewisville,33.000506762173316,-96.96263327263182
2232,Chipotle The Colony,Texas,Lewisville,33.06905993944726,-96.87929592586352
